"Event_ID","Placement","Sampling.Date","Season","Year","Notes","Sorting.Status.Order","Sorting.Status.Morphospecies","Location.of.the.sample"
"SMR-NFPA-T-01_1_2017","2016-10-14","2017-01-14","3 months","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_11_2016","2016-10-26","2016-11-26","monthly study","2016","NA","To identify","To identify","Lab PB"
"GRA-CALN-T-01_11_2016","2016-10-26","2016-11-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_12_2016","2016-11-26","2016-12-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_12_2016","2016-11-26","2016-12-26","monthly study","2016","NA","To identify","To identify","Lab PB"
"TER-NFSB-TE49_3_2017","2016-12-04","2017-03-18","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_3_2017","2016-12-10","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_3_2017","2016-12-10","2017-03-11","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_3_2017","2016-12-10","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_3_2017","2016-12-10","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_3_2017","2016-12-10","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_3_2017","2016-12-10","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_3_2017","2016-12-15","2017-03-23","winter","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_3_2017","2016-12-15","2017-03-23","winter","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_3_2017","2016-12-15","2017-03-23","winter","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_3_2017","2016-12-15","2017-03-16","winter","2017","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_3_2017","2016-12-16","2017-03-21","winter","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_3_2017","2016-12-16","2017-03-21","winter","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-01_3_2017","2016-12-16","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_3_2017","2016-12-16","2017-03-17","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_4_2017","2016-12-16","2017-04-07","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-0M_3_2017","2016-12-17","2017-03-18","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-200M_3_2017","2016-12-17","2017-03-18","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-400M_3_2017","2016-12-17","2017-03-18","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_3_2017","2016-12-17","2017-03-18","winter","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_3_2017","2016-12-22","2017-03-24","winter","2017","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_1_2017","2016-12-26","2017-01-16","monthly study","2016","NA","To identify","To identify","Lab PB"
"GRA-CALN-T-01_1_2017","2016-12-26","2017-01-16","monthly study","2016","NA","To identify","To identify","Lab PB"
"SMR-NFPA-T-01_3_2017","2017-01-14","2017-03-14","3 months","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_2_2017","2017-01-16","2017-02-26","monthly study","2017","NA","To identify","To identify","Lab PB"
"GRA-CALN-T-01_2_2017","2017-01-16","2017-02-26","monthly study","2017","NA","To identify","To identify","Lab PB"
"GRA-CALG-Z-08_3_2017","2017-02-26","2017-03-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_3_2017","2017-02-26","2017-03-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFPG-T-33_6_2017","2017-03-11","2017-06-15","spring","2017","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_4_2017","2017-03-14","2017-04-14","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_6_2017","2017-03-16","2017-06-28","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_6_2017","2017-03-17","2017-06-15","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_6_2017","2017-03-17","2017-06-16","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_6_2017","2017-03-17","2017-06-16","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_6_2017","2017-03-17","2017-06-15","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_6_2017","2017-03-17","2017-06-16","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_6_2017","2017-03-17","2017-06-16","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_6_2017","2017-03-17","2017-06-16","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-0M_6_2017","2017-03-18","2017-06-17","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-200M_6_2017","2017-03-18","2017-06-17","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-400M_6_2017","2017-03-18","2017-06-17","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_6_2017","2017-03-18","2017-06-17","spring","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_6_2017","2017-03-18","2017-06-17","spring","2017","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_6_2017","2017-03-21","2017-06-22","spring","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_6_2017","2017-03-21","2017-06-22","spring","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCF-T-08_6_2017","2017-03-23","2017-06-26","spring","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_6_2017","2017-03-23","2017-06-26","spring","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_6_2017","2017-03-23","2017-06-26","spring","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-T164_6_2017","2017-03-24","2017-06-15","spring","2017","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_4_2017","2017-03-26","2017-04-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_4_2017","2017-03-26","2017-04-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-T-07_6_2017","2017-04-07","2017-06-10","spring","2017","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_6_2017","2017-04-14","2017-06-14","2 months","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_5_2017","2017-04-26","2017-05-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_5_2017","2017-04-26","2017-05-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_7_2017","2017-05-26","2017-07-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_7_2017","2017-05-26","2017-07-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-T-07_9_2017","2017-06-10","2017-09-11","summer","2017","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_7_2017","2017-06-14","2017-07-14","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-01_9_2017","2017-06-15","2017-09-15","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_9_2017","2017-06-15","2017-09-14","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_9_2017","2017-06-15","2017-09-11","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_9_2017","2017-06-15","2017-09-14","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_9_2017","2017-06-16","2017-09-15","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_9_2017","2017-06-16","2017-09-16","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_9_2017","2017-06-16","2017-09-14","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2017","2017-06-16","2017-09-14","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_9_2017","2017-06-16","2017-09-14","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-0M_9_2017","2017-06-17","2017-09-19","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-200M_9_2017","2017-06-17","2017-09-19","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-400M_9_2017","2017-06-17","2017-09-19","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_9_2017","2017-06-17","2017-09-19","summer","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_9_2017","2017-06-17","2017-09-19","summer","2017","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_9_2017","2017-06-22","2017-09-18","summer","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_9_2017","2017-06-22","2017-09-18","summer","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCF-T-08_10_2017","2017-06-26","2017-10-06","summer","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_10_2017","2017-06-26","2017-10-06","summer","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_10_2017","2017-06-26","2017-10-06","summer","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_9_2017","2017-06-28","2017-09-28","summer","2017","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_9_2017","2017-07-14","2017-09-14","2 months","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_8_2017","2017-07-26","2017-08-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_8_2017","2017-07-26","2017-08-16","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_9_2017","2017-08-16","2017-09-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_9_2017","2017-08-26","2017-09-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-T-07_12_2017","2017-09-11","2017-12-22","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_12_2017","2017-09-11","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_11_2017","2017-09-14","2017-11-14","2 months","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFPG-T-33_12_2017","2017-09-14","2017-12-08","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_12_2017","2017-09-14","2017-12-08","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_12_2017","2017-09-14","2017-12-14","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_12_2017","2017-09-14","2017-12-14","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_12_2017","2017-09-14","2017-12-14","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_12_2017","2017-09-15","2017-12-15","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_12_2017","2017-09-16","2017-12-14","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_12_2017","2017-09-18","2017-12-15","autumn","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_12_2017","2017-09-18","2017-12-15","autumn","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-0M_12_2017","2017-09-19","2017-12-16","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-200M_12_2017","2017-09-19","2017-12-16","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-400M_12_2017","2017-09-19","2017-12-16","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_12_2017","2017-09-19","2017-12-16","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_12_2017","2017-09-19","2017-12-16","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_10_2017","2017-09-26","2017-10-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_10_2017","2017-09-26","2017-10-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_12_2017","2017-09-28","2017-12-19","autumn","2017","Error","Invalid","Invalid","NA"
"PIC-ML-800_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_12_2017","2017-09-28","2017-12-19","autumn","2017","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_12_2017","2017-10-06","2017-12-15","autumn","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_12_2017","2017-10-06","2017-12-15","autumn","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_12_2017","2017-10-06","2017-12-15","autumn","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_11_2017","2017-10-26","2017-11-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_11_2017","2017-10-26","2017-11-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"SMR-NFPA-T-01_1_2018","2017-11-14","2018-01-14","2 months","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_12_2017","2017-11-26","2017-12-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_12_2017","2017-11-26","2017-12-26","monthly study","2017","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFPG-T-33_3_2018","2017-12-08","2018-03-10","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_3_2018","2017-12-08","2018-03-11","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_3_2018","2017-12-14","2018-03-11","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_3_2018","2017-12-14","2018-03-15","winter","2018","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_3_2018","2017-12-14","2018-03-15","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_3_2018","2017-12-14","2018-03-15","winter","2018","FIN","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_3_2018","2017-12-15","2018-03-29","winter","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_3_2018","2017-12-15","2018-03-29","winter","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_3_2018","2017-12-15","2018-03-27","winter","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFFR-T-06_3_2018","2017-12-15","2018-03-21","winter","2018","PAUSADA ATE BALA 3(2020)","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_3_2018","2017-12-15","2018-03-21","winter","2018","PAUSADA ATE BALA 3(2020)","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-01_3_2018","2017-12-15","2018-03-15","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_3_2018","2017-12-15","2018-03-15","winter","2018","NA","?","?","?"
"TER-0M_3_2018","2017-12-16","2018-03-10","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-200M_3_2018","2017-12-16","2018-03-10","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-400M_3_2018","2017-12-16","2018-03-10","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_3_2018","2017-12-16","2018-03-10","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_3_2018","2017-12-16","2018-03-24","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_3_2018","2017-12-19","2018-03-14","winter","2018","Error","Sorted","Sorted","NA"
"PIC-ML-800_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_3_2018","2017-12-19","2018-03-14","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_3_2018","2017-12-19","2018-03-25","winter","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_3_2018","2017-12-22","2018-03-15","winter","2018","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_2_2018","2017-12-26","2018-02-26","monthly study","2017","Trap stayed for 2 Months","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_2_2018","2017-12-26","2018-02-26","2 months","2017","Trap stayed for 2 Months","Not sorted","Not sorted","Lab Rui Elias"
"SMR-NFPA-T-01_3_2018","2018-01-14","2018-03-14","2 months","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_3_2018","2018-02-26","2018-03-26","monthly study","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_3_2018","2018-02-26","2018-03-26","monthly study","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-0M_6_2018","2018-03-10","2018-06-09","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-200M_6_2018","2018-03-10","2018-06-09","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-400M_6_2018","2018-03-10","2018-06-09","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_6_2018","2018-03-10","2018-06-07","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_6_2018","2018-03-10","2018-06-09","spring","2018","NA","?","?","?"
"TER-NFBF-TP41_6_2018","2018-03-11","2018-06-17","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_6_2018","2018-03-11","2018-06-07","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_6_2018","2018-03-14","2018-06-21","spring","2018","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_5_2018","2018-03-14","2018-05-14","2 months","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-01_6_2018","2018-03-15","2018-06-08","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_7_2018","2018-03-15","2018-07-05","spring","2018","possivel semivalida","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_6_2018","2018-03-15","2018-06-08","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_6_2018","2018-03-16","2018-06-17","spring","2018","NA","?","?","?"
"TER-NFSB-TE49_6_2018","2018-03-24","2018-06-09","spring","2018","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_6_2018","2018-03-25","2018-06-15","spring","2018","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_4_2018","2018-03-26","2018-04-26","monthly study","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_6_2018","2018-03-27","2018-06-22","spring","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCF-T-08_6_2018","2018-03-29","2018-06-22","spring","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_6_2018","2018-03-29","2018-06-20","spring","2018","NA","Not sorted","Not sorted","Lab Rui Elias"
